Id,Prediction
20361,6941173.0
20362,3745135.0
20363,3956086.0
20364,3745135.0
20365,1999097.0
20366,1999097.0
20367,4052733.0
20368,6694797.0
20369,4429512.0
20370,5595267.0
20371,3376145.0
20372,5166635.0
20373,5444227.0
20374,1999097.0
20375,3752885.0
20376,2954086.0
20377,4015749.0
20378,2740687.0
20379,2055379.0
20380,3818055.0
20381,1734634.0
20382,3570392.0
20383,5653753.0
20384,4807746.0
20385,8213524.0
20386,8904084.0
20387,8213524.0
20388,6836483.0
20389,4052733.0
20390,4888774.0
20391,4780607.0
20392,4015749.0
20393,1999097.0
20394,3752885.0
20395,2383840.0
20396,6941173.0
20397,3753720.0
20398,7217634.0
20399,2344689.0
20400,3939804.0
20401,1904842.0
20402,3351383.0
20403,2267425.0
20404,3347767.0
20405,3780019.0
20406,6941173.0
20407,3727364.0
20408,3004429.0
20409,2021934.0
20410,2083447.0
20411,5161370.0
20412,2551252.0
20413,2551252.0
20414,3004429.0
20415,3727364.0
20416,5595267.0
20417,7201784.0
20418,3982767.0
20419,6836483.0
20420,2525375.0
20421,9262754.0
20422,5444227.0
20423,4067566.0
20424,3818055.0
20425,6941173.0
20426,1734634.0
20427,4590423.0
20428,2993069.0
20429,1882131.0
20430,3258837.0
20431,8904084.0
20432,7495092.0
20433,4015749.0
20434,1999097.0
20435,2371202.0
20436,3258837.0
20437,4882985.0
20438,3347767.0
20439,3780019.0
20440,3778621.0
20441,5444227.0
20442,4316715.0
20443,4015749.0
20444,6313221.0
20445,2018785.0
20446,6313221.0
20447,4554237.0
20448,3258837.0
20449,4590423.0
20450,7201784.0
20451,7592272.0
20452,3570392.0
20453,4052733.0
20454,2544857.0
20455,3376145.0
20456,3745135.0
20457,2383840.0
20458,4155435.0
20459,2738052.0
20460,4882985.0
20461,6412623.0
20462,3778621.0
20463,2383840.0
20464,1734634.0
20465,4467728.0
20466,3447890.0
20467,6412623.0
20468,4286645.0
20469,2083447.0
20470,5161370.0
20471,2083447.0
20472,7865428.0
20473,2097022.0
20474,6941173.0
20475,2371202.0
20476,3570392.0
20477,4155435.0
20478,4100886.0
20479,3745135.0
20480,3410878.0
20481,4067566.0
20482,6694797.0
20483,4067566.0
20484,3351383.0
20485,13575224.0
20486,5525735.0
20487,5444227.0
20488,2371202.0
20489,6836483.0
20490,3871344.0
20491,4882985.0
20492,4888774.0
20493,5444227.0
20494,1999097.0
20495,5286212.0
20496,3261924.0
20497,2740687.0
20498,3351383.0
20499,3956086.0
20500,3351383.0
20501,7201784.0
20502,3727364.0
20503,13575224.0
20504,5525735.0
20505,2544857.0
20506,6694797.0
20507,3752885.0
20508,4888774.0
20509,2792031.0
20510,4100886.0
20511,3745135.0
20512,3347767.0
20513,3410878.0
20514,3447890.0
20515,2371202.0
20516,9262754.0
20517,6941173.0
20518,7201784.0
20519,6363241.0
20520,3004429.0
20521,6836483.0
20522,2018785.0
20523,4888774.0
20524,4136425.0
20525,4136425.0
20526,3347767.0
20527,3452382.0
20528,3258837.0
20529,1999097.0
20530,3727364.0
20531,7201784.0
20532,5787594.0
20533,6836483.0
20534,7592272.0
20535,4066618.0
20536,3351383.0
20537,3570392.0
20538,2097022.0
20539,6412623.0
20540,2018785.0
20541,2544857.0
20542,2675511.0
20543,4015749.0
20544,2021934.0
20545,1149870.0
20546,4780607.0
20547,1619683.0
20548,1763231.0
20549,9262754.0
20550,3939804.0
20551,4264176.0
20552,2058644.0
20553,3347767.0
20554,5525735.0
20555,5017319.0
20556,1149870.0
20557,3004429.0
20558,3351383.0
20559,3780019.0
20560,2675511.0
20561,3447890.0
20562,4882985.0
20563,4705945.0
20564,4052733.0
20565,3818055.0
20566,9652350.0
20567,1270499.0
20568,4554237.0
20569,3273041.0
20570,3752885.0
20571,16549064.0
20572,3004429.0
20573,4067566.0
20574,4554237.0
20575,3818055.0
20576,3939804.0
20577,9262754.0
20578,2083447.0
20579,3807496.0
20580,5525735.0
20581,2058644.0
20582,3426169.0
20583,3347767.0
20584,4286645.0
20585,4286645.0
20586,2954086.0
20587,2390534.0
20588,4467728.0
20589,3753720.0
20590,2055379.0
20591,3218918.0
20592,4491607.0
20593,2732645.0
20594,5337526.0
20595,3818055.0
20596,2675511.0
20597,1999097.0
20598,1756069.0
20599,5595267.0
20600,2097022.0
20601,2344689.0
20602,3570392.0
20603,4067566.0
20604,2954086.0
20605,2383840.0
20606,4350573.0
20607,4100886.0
20608,2390534.0
20609,6941173.0
20610,3452382.0
20611,4067566.0
20612,3778621.0
20613,1734634.0
20614,3376145.0
20615,3258837.0
20616,4350573.0
20617,3600467.0
20618,3818055.0
20619,3248660.0
20620,8213524.0
20621,6694797.0
20622,5337526.0
20623,4952255.0
20624,9262754.0
20625,3376145.0
20626,6412623.0
20627,2371202.0
20628,2021934.0
20629,3347767.0
20630,3818055.0
20631,3028267.0
20632,2344689.0
20633,1270499.0
20634,3351383.0
20635,2551252.0
20636,3347767.0
20637,3218918.0
20638,2544857.0
20639,3752885.0
20640,5161370.0
20641,7865428.0
20642,3164972.0
20643,4066618.0
20644,3426169.0
20645,2738052.0
20646,3351383.0
20647,4067566.0
20648,2792031.0
20649,1149870.0
20650,4015749.0
20651,3347767.0
20652,3727364.0
20653,7217634.0
20654,3745135.0
20655,6363241.0
20656,3982767.0
20657,6694797.0
20658,1270499.0
20659,2390534.0
20660,4350573.0
20661,4067566.0
20662,3004429.0
20663,3727364.0
20664,3753720.0
20665,2525375.0
20666,2792031.0
20667,3351383.0
20668,3982767.0
20669,7201784.0
20670,4554237.0
20671,3410878.0
20672,3810007.0
20673,7201784.0
20674,6941173.0
20675,4882985.0
20676,7217634.0
20677,9652350.0
20678,2097022.0
20679,4015749.0
20680,3956086.0
20681,1882131.0
20682,1882131.0
20683,4882985.0
20684,16549064.0
20685,3903884.0
20686,3745135.0
20687,2675511.0
20688,4067566.0
20689,3426169.0
20690,5595267.0
20691,3376145.0
20692,2383840.0
20693,2383840.0
20694,2740687.0
20695,3807496.0
20696,6363241.0
20697,5017319.0
20698,2371202.0
20699,6363241.0
20700,3818055.0
20701,3426169.0
20702,2544857.0
20703,2738052.0
20704,3818055.0
20705,3570392.0
20706,3982767.0
20707,3347767.0
20708,2740687.0
20709,2544857.0
20710,4554237.0
20711,4780607.0
20712,5787594.0
20713,6412623.0
20714,3903884.0
20715,3727364.0
20716,2792031.0
20717,4350573.0
20718,1270499.0
20719,4882985.0
20720,9652350.0
20721,6412623.0
20722,4067566.0
20723,5166635.0
20724,3445076.0
20725,3810007.0
20726,3351383.0
20727,2732645.0
20728,3248660.0
20729,1734634.0
20730,3745135.0
20731,4888774.0
20732,3818055.0
20733,2083447.0
20734,3807496.0
20735,6694797.0
20736,5337526.0
20737,3956086.0
20738,8894598.0
20739,1734634.0
20740,7201784.0
20741,3452382.0
20742,2058644.0
20743,4066618.0
20744,3745135.0
20745,2058644.0
20746,2097022.0
20747,3745135.0
20748,9652350.0
20749,5966193.0
20750,4250758.0
20751,3784230.0
20752,4136425.0
20753,1619683.0
20754,6363241.0
20755,1999097.0
20756,3818055.0
20757,3351383.0
20758,2371202.0
20759,8213524.0
20760,16549064.0
20761,4286645.0
20762,2544857.0
20763,3753720.0
20764,3351383.0
20765,2097022.0
20766,1882131.0
20767,4882985.0
20768,5337526.0
20769,4888774.0
20770,1270499.0
20771,4250553.0
20772,3351383.0
20773,3273041.0
20774,7201784.0
20775,1882131.0
20776,6923131.0
20777,3351383.0
20778,4052733.0
20779,5444227.0
20780,1619683.0
20781,7217634.0
20782,4015749.0
20783,3778621.0
20784,4780607.0
20785,4429512.0
20786,5017319.0
20787,2999068.0
20788,5337526.0
20789,3778621.0
20790,3261924.0
20791,6313221.0
20792,7592272.0
20793,2675511.0
20794,6836483.0
20795,2344689.0
20796,4429512.0
20797,2525375.0
20798,2738052.0
20799,3753720.0
20800,4052733.0
20801,4350573.0
20802,4067566.0
20803,4780607.0
20804,3903884.0
20805,1763231.0
20806,2544857.0
20807,4067566.0
20808,3818055.0
20809,3745135.0
20810,2021934.0
20811,2738052.0
20812,3452382.0
20813,7201784.0
20814,4780607.0
20815,4952255.0
20816,3445076.0
20817,4067566.0
20818,6694797.0
20819,2390534.0
20820,4467728.0
20821,1904842.0
20822,3351383.0
20823,5595267.0
20824,2344689.0
20825,5017319.0
20826,3008199.0
20827,2344689.0
20828,4015749.0
20829,3376145.0
20830,3347767.0
20831,4491607.0
20832,2058644.0
20833,3273041.0
20834,4067566.0
20835,3199619.0
20836,4067566.0
20837,1882131.0
20838,3426169.0
20839,5435276.0
20840,2999068.0
20841,3818055.0
20842,1270499.0
20843,4286645.0
20844,3028267.0
20845,5017319.0
20846,7217634.0
20847,5906596.0
20848,3784230.0
20849,4100886.0
20850,2390534.0
20851,2551252.0
20852,2058644.0
20853,3727364.0
20854,4350573.0
20855,3570392.0
20856,5017319.0
20857,3778621.0
20858,1763231.0
20859,3351383.0
20860,2390534.0
20861,3347767.0
20862,7201784.0
20863,3351383.0
20864,4590423.0
20865,1882131.0
20866,4067566.0
20867,2018785.0
20868,16549064.0
20869,4067566.0
20870,1756069.0
20871,2058644.0
20872,3818055.0
20873,4651866.0
20874,2021934.0
20875,4590423.0
20876,4067566.0
20877,3351383.0
20878,3347767.0
20879,4250553.0
20880,4705945.0
20881,4807746.0
20882,2390534.0
20883,1149870.0
20884,4136425.0
20885,5444227.0
20886,4350573.0
20887,5017319.0
20888,3982767.0
20889,2390534.0
20890,3778621.0
20891,7592272.0
20892,5161370.0
20893,4052733.0
20894,5525735.0
20895,1270499.0
20896,2055379.0
20897,4100886.0
20898,6363241.0
20899,7201784.0
20900,1763231.0
20901,3028267.0
20902,3376145.0
20903,7201784.0
20904,1999097.0
20905,3939804.0
20906,2083447.0
20907,4780607.0
20908,3727364.0
20909,2390534.0
20910,3447890.0
20911,2993069.0
20912,5444227.0
20913,3351383.0
20914,1882131.0
20915,5286212.0
20916,3982767.0
20917,2021934.0
20918,6836483.0
20919,3745135.0
20920,1999097.0
20921,4155435.0
20922,3753720.0
20923,4554237.0
20924,3780019.0
20925,2738052.0
20926,4888774.0
20927,5653753.0
20928,4067566.0
20929,3780019.0
20930,1999097.0
20931,3426169.0
20932,3753720.0
20933,3273041.0
20934,2993069.0
20935,5286212.0
20936,2058644.0
20937,6941173.0
20938,3351383.0
20939,3351383.0
20940,6694797.0
20941,4888774.0
20942,4067566.0
20943,7201784.0
20944,1999097.0
20945,4554237.0
20946,3008199.0
20947,3745135.0
20948,2525375.0
20949,2954086.0
20950,3745135.0
20951,2675511.0
20952,5444227.0
20953,2999068.0
20954,3261924.0
20955,1882131.0
20956,7201784.0
20957,9262754.0
20958,2738052.0
20959,5444227.0
20960,3818055.0
20961,3982767.0
20962,1619683.0
20963,4807746.0
20964,2267425.0
20965,1149870.0
20966,3753720.0
20967,5500818.0
20968,7201784.0
20969,3778621.0
20970,3780019.0
20971,16549064.0
20972,7217634.0
20973,4651866.0
20974,4015749.0
20975,3445076.0
20976,4015749.0
20977,3903884.0
20978,5525735.0
20979,2371202.0
20980,4554237.0
20981,1756069.0
20982,1999097.0
20983,4067566.0
20984,16549064.0
20985,2551252.0
20986,3727364.0
20987,2021934.0
20988,4780607.0
20989,4888774.0
20990,2544857.0
20991,4263629.0
20992,5017319.0
20993,4554237.0
20994,3273041.0
20995,3836721.0
20996,6313221.0
20997,2025297.0
20998,4052733.0
20999,4467728.0
21000,2021934.0
21001,3745135.0
21002,1734634.0
21003,7865428.0
21004,5017319.0
21005,3347767.0
21006,5017319.0
21007,5444227.0
21008,4264176.0
21009,2544857.0
21010,4952497.0
21011,3600467.0
21012,1999097.0
21013,3248660.0
21014,3600467.0
21015,3376145.0
21016,5435276.0
21017,1763231.0
21018,3410878.0
21019,1270499.0
21020,4780607.0
21021,3807496.0
21022,6941173.0
21023,2544857.0
21024,4350573.0
21025,3778621.0
21026,1149870.0
21027,4429512.0
21028,5435276.0
21029,3784230.0
21030,4882985.0
21031,3376145.0
21032,19696939.0
21033,4590423.0
21034,5525735.0
21035,4807746.0
21036,2083447.0
21037,6412623.0
21038,6941173.0
21039,2097022.0
21040,7592272.0
21041,1904842.0
21042,1734634.0
21043,4780607.0
21044,3261924.0
21045,7865428.0
21046,4263629.0
21047,2390534.0
21048,4554237.0
21049,2390534.0
21050,5286212.0
21051,1270499.0
21052,3452382.0
21053,2371202.0
21054,1763231.0
21055,2344689.0
21056,1270499.0
21057,3939804.0
21058,2083447.0
21059,2675511.0
21060,7592272.0
21061,2525375.0
21062,6412623.0
21063,5444227.0
21064,7201784.0
21065,1734634.0
21066,4554237.0
21067,6923131.0
21068,3447890.0
21069,1149870.0
21070,4888774.0
21071,4015749.0
21072,2390534.0
21073,4100886.0
21074,2551252.0
21075,4350573.0
21076,4067566.0
21077,4780607.0
21078,3351383.0
21079,3727364.0
21080,4429512.0
21081,5444227.0
21082,4350573.0
21083,2544857.0
21084,6941173.0
21085,3351383.0
21086,3447890.0
21087,6836483.0
21088,2083447.0
21089,6941173.0
21090,4780607.0
21091,1149870.0
21092,6363241.0
21093,4286645.0
21094,3745135.0
21095,4807746.0
21096,2740687.0
21097,3903884.0
21098,3600467.0
21099,9652350.0
21100,3939804.0
21101,2083447.0
21102,3727364.0
21103,4066618.0
21104,3600467.0
21105,1619683.0
21106,4350573.0
21107,3351383.0
21108,5595267.0
21109,3745135.0
21110,3410878.0
21111,1756069.0
21112,7217634.0
21113,3351383.0
21114,9652350.0
21115,4066618.0
21116,2371202.0
21117,3273041.0
21118,8630682.0
21119,3248660.0
21120,2383840.0
21121,3004429.0
21122,3273041.0
21123,3028267.0
21124,1904842.0
21125,4780607.0
21126,3784230.0
21127,2344689.0
21128,4155435.0
21129,4286645.0
21130,2551252.0
21131,3376145.0
21132,1882131.0
21133,2792031.0
21134,6363241.0
21135,3410878.0
21136,1763231.0
21137,4100886.0
21138,2544857.0
21139,6363241.0
21140,3347767.0
21141,3376145.0
21142,4015749.0
21143,6941173.0
21144,2021934.0
21145,4651866.0
21146,4052733.0
21147,2792031.0
21148,8894598.0
21149,2344689.0
21150,3410878.0
21151,1763231.0
21152,1763231.0
21153,3956086.0
21154,3752885.0
21155,4136425.0
21156,3778621.0
21157,4350573.0
21158,3199619.0
21159,3028267.0
21160,2018785.0
21161,4350573.0
21162,7201784.0
21163,3445076.0
21164,3903884.0
21165,3261924.0
21166,3752885.0
21167,5787594.0
21168,3727364.0
21169,2544857.0
21170,2344689.0
21171,3351383.0
21172,3164972.0
21173,4952497.0
21174,2732645.0
21175,3452382.0
21176,5017319.0
21177,7592272.0
21178,7865428.0
21179,3426169.0
21180,6941173.0
21181,3778621.0
21182,6923131.0
21183,4067566.0
21184,3982767.0
21185,3376145.0
21186,2738052.0
21187,4015749.0
21188,3939804.0
21189,9262754.0
21190,3982767.0
21191,1763231.0
21192,4250758.0
21193,3410878.0
21194,5906596.0
21195,4286645.0
21196,2344689.0
21197,3745135.0
21198,4590423.0
21199,3273041.0
21200,4316715.0
21201,2954086.0
21202,4286645.0
21203,2544857.0
21204,7201784.0
21205,6941173.0
21206,3351383.0
21207,4554237.0
21208,5166635.0
21209,3818055.0
21210,2025297.0
21211,7217634.0
21212,4015749.0
21213,3351383.0
21214,4491607.0
21215,3347767.0
21216,3818055.0
21217,7201784.0
21218,3410878.0
21219,4491607.0
21220,4758476.0
21221,3745135.0
21222,4015749.0
21223,3447890.0
21224,9652350.0
21225,5966193.0
21226,2371202.0
21227,7201784.0
21228,5444227.0
21229,4067566.0
21230,1270499.0
21231,2390534.0
21232,3745135.0
21233,4705945.0
21234,5435276.0
21235,7201784.0
21236,9262754.0
21237,4705945.0
21238,2954086.0
21239,2675511.0
21240,5787594.0
21241,4052733.0
21242,2544857.0
21243,6941173.0
21244,1763231.0
21245,3982767.0
21246,5525735.0
21247,2058644.0
21248,2993069.0
21249,3347767.0
21250,3745135.0
21251,1763231.0
21252,7592272.0
21253,4491607.0
21254,5435276.0
21255,4155435.0
21256,4015749.0
21257,2021934.0
21258,2344689.0
21259,2390534.0
21260,4807746.0
21261,16549064.0
21262,2544857.0
21263,2021934.0
21264,3410878.0
21265,2083447.0
21266,5906596.0
21267,3956086.0
21268,7201784.0
21269,1999097.0
21270,3570392.0
21271,1149870.0
21272,3745135.0
21273,3956086.0
21274,2083447.0
21275,5525735.0
21276,6941173.0
21277,3807496.0
21278,3982767.0
21279,7201784.0
21280,5286212.0
21281,3727364.0
21282,5906596.0
21283,3600467.0
21284,3871344.0
21285,4952255.0
21286,4888774.0
21287,3261924.0
21288,8213524.0
21289,6363241.0
21290,3939804.0
21291,4888774.0
21292,4807746.0
21293,3982767.0
21294,4066618.0
21295,2364478.0
21296,3426169.0
21297,6941173.0
21298,5595267.0
21299,4263629.0
21300,5435276.0
21301,3939804.0
21302,2675511.0
21303,16549064.0
21304,7495092.0
21305,3727364.0
21306,4780607.0
21307,3248660.0
21308,2740687.0
21309,3982767.0
21310,5444227.0
21311,2344689.0
21312,4554237.0
21313,3248660.0
21314,3248660.0
21315,1734634.0
21316,2740687.0
21317,7217634.0
21318,5525735.0
21319,5525735.0
21320,3445076.0
21321,4882985.0
21322,3570392.0
21323,2675511.0
21324,3008199.0
21325,4888774.0
21326,2383840.0
21327,2738052.0
21328,4155435.0
21329,8630682.0
21330,4705945.0
21331,5653753.0
21332,8630682.0
21333,5444227.0
21334,1734634.0
21335,5595267.0
21336,2344689.0
21337,3410878.0
21338,4705945.0
21339,6941173.0
21340,3778621.0
21341,2738052.0
21342,3778621.0
21343,6412623.0
21344,3903884.0
21345,3258837.0
21346,3347767.0
21347,3008199.0
21348,4350573.0
21349,2058644.0
21350,3784230.0
21351,3810007.0
21352,6363241.0
21353,6363241.0
21354,4067566.0
21355,2544857.0
21356,4067566.0
21357,4052733.0
21358,4952255.0
21359,3818055.0
21360,3982767.0
21361,2390534.0
21362,3351383.0
21363,4952497.0
21364,1734634.0
21365,3570392.0
21366,1149870.0
21367,2675511.0
21368,4263629.0
21369,3258837.0
21370,4705945.0
21371,5337526.0
21372,3410878.0
21373,5906596.0
21374,3347767.0
21375,4350573.0
21376,6412623.0
21377,4590423.0
21378,4952497.0
21379,3753720.0
21380,2083447.0
21381,2544857.0
21382,5525735.0
21383,3351383.0
21384,3982767.0
21385,5286212.0
21386,4705945.0
21387,1270499.0
21388,4888774.0
21389,4350573.0
21390,3752885.0
21391,4952255.0
21392,5444227.0
21393,5444227.0
21394,3447890.0
21395,2371202.0
21396,3745135.0
21397,2058644.0
21398,1270499.0
21399,4066618.0
21400,2058644.0
21401,2371202.0
21402,3164972.0
21403,2792031.0
21404,8894598.0
21405,3351383.0
21406,2344689.0
21407,4066618.0
21408,2551252.0
21409,5435276.0
21410,3780019.0
21411,3784230.0
21412,13575224.0
21413,2544857.0
21414,1763231.0
21415,3028267.0
21416,1619683.0
21417,2551252.0
21418,5906596.0
21419,4554237.0
21420,3004429.0
21421,4015749.0
21422,1270499.0
21423,5444227.0
21424,2383840.0
21425,3273041.0
21426,4590423.0
21427,3745135.0
21428,5017319.0
21429,3008199.0
21430,5444227.0
21431,3376145.0
21432,4882985.0
21433,4554237.0
21434,2058644.0
21435,4155435.0
21436,3351383.0
21437,3778621.0
21438,2018785.0
21439,6836483.0
21440,2544857.0
21441,5906596.0
21442,3347767.0
21443,5966193.0
21444,5017319.0
21445,2525375.0
21446,4350573.0
21447,2525375.0
21448,4491607.0
21449,5444227.0
21450,3351383.0
21451,6412623.0
21452,8894598.0
21453,1149870.0
21454,4136425.0
21455,4888774.0
21456,4263629.0
21457,3903884.0
21458,3807496.0
21459,2371202.0
21460,4590423.0
21461,6923131.0
21462,4286645.0
21463,4066618.0
21464,3752885.0
21465,2055379.0
21466,2675511.0
21467,1270499.0
21468,3376145.0
21469,4067566.0
21470,5444227.0
21471,4350573.0
21472,3939804.0
21473,3351383.0
21474,1149870.0
21475,4052733.0
21476,2344689.0
21477,1149870.0
21478,1270499.0
21479,6941173.0
21480,2675511.0
21481,2383840.0
21482,4250553.0
21483,9652350.0
21484,9652350.0
21485,5444227.0
21486,1270499.0
21487,4264176.0
21488,3426169.0
21489,4888774.0
21490,2993069.0
21491,4219263.0
21492,1734634.0
21493,4264176.0
21494,4888774.0
21495,3727364.0
21496,2792031.0
21497,2993069.0
21498,3426169.0
21499,3273041.0
21500,2551252.0
21501,3956086.0
21502,4066618.0
21503,3982767.0
21504,2740687.0
21505,3818055.0
21506,3447890.0
21507,3008199.0
21508,6694797.0
21509,6782425.0
21510,9652350.0
21511,4705945.0
21512,3745135.0
21513,2021934.0
21514,2544857.0
21515,4780607.0
21516,5906596.0
21517,1763231.0
21518,3028267.0
21519,4491607.0
21520,3600467.0
21521,4250553.0
21522,4882985.0
21523,3780019.0
21524,6782425.0
21525,4066618.0
21526,3939804.0
21527,3871344.0
21528,5595267.0
21529,2732645.0
21530,4100886.0
21531,4316715.0
21532,6923131.0
21533,3028267.0
21534,3818055.0
21535,3752885.0
21536,3164972.0
21537,2792031.0
21538,3261924.0
21539,1149870.0
21540,2390534.0
21541,5166635.0
21542,1734634.0
21543,3570392.0
21544,2371202.0
21545,2390534.0
21546,3745135.0
21547,3753720.0
21548,2544857.0
21549,3727364.0
21550,1149870.0
21551,2021934.0
21552,3752885.0
21553,2344689.0
21554,5906596.0
21555,3376145.0
21556,6782425.0
21557,3410878.0
21558,1882131.0
21559,6782425.0
21560,8213524.0
21561,2954086.0
21562,3351383.0
21563,1763231.0
21564,2525375.0
21565,1882131.0
21566,6923131.0
21567,3347767.0
21568,6412623.0
21569,3347767.0
21570,3982767.0
21571,2371202.0
21572,4100886.0
21573,2383840.0
21574,3347767.0
21575,3745135.0
21576,3347767.0
21577,7201784.0
21578,3376145.0
21579,6836483.0
21580,3351383.0
21581,2738052.0
21582,6923131.0
21583,4250758.0
21584,5435276.0
21585,5444227.0
21586,6836483.0
21587,8630682.0
21588,3008199.0
21589,3780019.0
21590,3351383.0
21591,2390534.0
21592,7201784.0
21593,2267425.0
21594,5017319.0
21595,2732645.0
21596,3248660.0
21597,3982767.0
21598,4066618.0
21599,4554237.0
21600,4350573.0
21601,5444227.0
21602,7201784.0
21603,4067566.0
21604,4952255.0
21605,3745135.0
21606,3351383.0
21607,6941173.0
21608,9262754.0
21609,3871344.0
21610,5161370.0
21611,2993069.0
21612,1149870.0
21613,4286645.0
21614,2551252.0
21615,2551252.0
21616,3727364.0
21617,3778621.0
21618,4554237.0
21619,6412623.0
21620,2390534.0
21621,2993069.0
21622,3351383.0
21623,3426169.0
21624,1756069.0
21625,1270499.0
21626,4807746.0
21627,3600467.0
21628,4780607.0
21629,4807746.0
21630,3727364.0
21631,1999097.0
21632,3939804.0
21633,16549064.0
21634,3753720.0
21635,5435276.0
21636,1882131.0
21637,3376145.0
21638,1999097.0
21639,3376145.0
21640,2055379.0
21641,3752885.0
21642,2344689.0
21643,13575224.0
21644,3347767.0
21645,1270499.0
21646,4100886.0
21647,2055379.0
21648,6836483.0
21649,2371202.0
21650,2021934.0
21651,3727364.0
21652,5787594.0
21653,2021934.0
21654,2738052.0
21655,7217634.0
21656,6782425.0
21657,4286645.0
21658,3956086.0
21659,3258837.0
21660,3410878.0
21661,3939804.0
21662,2544857.0
21663,1763231.0
21664,5017319.0
21665,4651866.0
21666,1149870.0
21667,3982767.0
21668,3778621.0
21669,5435276.0
21670,3784230.0
21671,3347767.0
21672,6694797.0
21673,1619683.0
21674,4780607.0
21675,3164972.0
21676,9262754.0
21677,1149870.0
21678,4590423.0
21679,16549064.0
21680,4155435.0
21681,2267425.0
21682,3410878.0
21683,9652350.0
21684,3347767.0
21685,3752885.0
21686,5787594.0
21687,3376145.0
21688,4015749.0
21689,3982767.0
21690,3447890.0
21691,3982767.0
21692,2021934.0
21693,4052733.0
21694,6836483.0
21695,2525375.0
21696,3745135.0
21697,4888774.0
21698,7495092.0
21699,6941173.0
21700,2097022.0
21701,4807746.0
21702,1999097.0
21703,3745135.0
21704,3903884.0
21705,4052733.0
21706,4491607.0
21707,1619683.0
21708,2097022.0
21709,2390534.0
21710,2371202.0
21711,1270499.0
21712,1734634.0
21713,5444227.0
21714,7201784.0
21715,3347767.0
21716,1756069.0
21717,4316715.0
21718,4807746.0
21719,4350573.0
21720,4052733.0
21721,1756069.0
21722,3258837.0
21723,2083447.0
21724,1763231.0
21725,4888774.0
21726,1763231.0
21727,1270499.0
21728,3351383.0
21729,2021934.0
21730,5595267.0
21731,2097022.0
21732,4705945.0
21733,16549064.0
21734,1149870.0
21735,4350573.0
21736,3939804.0
21737,1619683.0
21738,4015749.0
21739,4882985.0
21740,1763231.0
21741,6923131.0
21742,3351383.0
21743,4052733.0
21744,5161370.0
21745,4491607.0
21746,6694797.0
21747,2390534.0
21748,1149870.0
21749,6923131.0
21750,4015749.0
21751,2018785.0
21752,4052733.0
21753,4067566.0
21754,3351383.0
21755,3810007.0
21756,3426169.0
21757,1999097.0
21758,6941173.0
21759,3351383.0
21760,8213524.0
21761,4264176.0
21762,9652350.0
21763,2018785.0
21764,2371202.0
21765,1734634.0
21766,3778621.0
21767,2058644.0
21768,3004429.0
21769,3410878.0
21770,3752885.0
21771,2097022.0
21772,2021934.0
21773,3727364.0
21774,2383840.0
21775,4780607.0
21776,9652350.0
21777,2364478.0
21778,1734634.0
21779,3939804.0
21780,4250553.0
21781,2058644.0
21782,2055379.0
21783,7592272.0
21784,4067566.0
21785,3982767.0
21786,1763231.0
21787,6941173.0
21788,2544857.0
21789,3351383.0
21790,3347767.0
21791,3248660.0
21792,9262754.0
21793,5337526.0
21794,6694797.0
21795,4067566.0
21796,3351383.0
21797,2544857.0
21798,3410878.0
21799,2383840.0
21800,2675511.0
21801,7592272.0
21802,4429512.0
21803,6941173.0
21804,2055379.0
21805,6363241.0
21806,2999068.0
21807,4100886.0
21808,2058644.0
21809,4250553.0
21810,5525735.0
21811,6782425.0
21812,8630682.0
21813,1756069.0
21814,6694797.0
21815,4250758.0
21816,7592272.0
21817,3784230.0
21818,8213524.0
21819,1149870.0
21820,2344689.0
21821,4491607.0
21822,2999068.0
21823,7217634.0
21824,2954086.0
21825,3752885.0
21826,3778621.0
21827,3376145.0
21828,9262754.0
21829,3351383.0
21830,3248660.0
21831,3956086.0
21832,2156098.0
21833,4554237.0
21834,1270499.0
21835,3008199.0
21836,3727364.0
21837,4554237.0
21838,4780607.0
21839,3351383.0
21840,1149870.0
21841,1149870.0
21842,3903884.0
21843,2954086.0
21844,3745135.0
21845,1763231.0
21846,2021934.0
21847,4780607.0
21848,3778621.0
21849,3376145.0
21850,3753720.0
21851,6313221.0
21852,5337526.0
21853,3810007.0
21854,1763231.0
21855,3810007.0
21856,3727364.0
21857,3752885.0
21858,2021934.0
21859,5444227.0
21860,4491607.0
21861,5444227.0
21862,2025297.0
21863,5017319.0
21864,2371202.0
21865,2551252.0
21866,6694797.0
21867,3818055.0
21868,1756069.0
21869,4067566.0
21870,3351383.0
21871,1763231.0
21872,5161370.0
21873,4705945.0
21874,3745135.0
21875,1882131.0
21876,7201784.0
21877,2083447.0
21878,4590423.0
21879,2083447.0
21880,6941173.0
21881,1270499.0
21882,4052733.0
21883,3351383.0
21884,4066618.0
21885,3351383.0
21886,3753720.0
21887,6694797.0
21888,2792031.0
21889,2738052.0
21890,4100886.0
21891,1149870.0
21892,13575224.0
21893,3426169.0
21894,4263629.0
21895,5595267.0
21896,3008199.0
21897,2344689.0
21898,2344689.0
21899,5906596.0
21900,3727364.0
21901,9652350.0
21902,4100886.0
21903,5444227.0
21904,6836483.0
21905,2732645.0
21906,4052733.0
21907,6412623.0
21908,1763231.0
21909,7592272.0
21910,3570392.0
21911,2371202.0
21912,3447890.0
21913,2544857.0
21914,3727364.0
